session_id,session_date,channel,customer_id,campaign_id
821,2025-07-19,paid_search,,
822,2025-06-10,direct,,
823,2025-05-15,paid_search,2893.0,1.0
824,2025-07-06,direct,,
825,2025-07-17,organic_search,279.0,
826,2025-06-30,direct,1784.0,
827,2025-07-23,direct,,
828,2025-07-29,direct,,
829,2025-06-10,direct,,
830,2025-06-05,direct,,
831,2025-07-15,direct,4162.0,
832,2025-06-16,organic_search,,
833,2025-06-22,organic_search,4771.0,
834,2025-07-14,organic_search,,
835,2025-06-12,social,2611.0,
836,2025-05-24,email,1411.0,
837,2025-05-29,paid_search,,1.0
838,2025-06-19,direct,2375.0,
839,2025-06-17,paid_search,,2.0
840,2025-06-04,direct,,
841,2025-05-09,organic_search,3834.0,
842,2025-05-26,paid_search,3656.0,3.0
843,2025-06-27,direct,4343.0,
844,2025-06-27,social,4030.0,
845,2025-06-02,organic_search,,
846,2025-07-13,organic_search,,
847,2025-07-21,paid_search,,
848,2025-07-24,organic_search,3175.0,
849,2025-06-24,organic_search,,
850,2025-05-22,paid_search,4146.0,3.0
851,2025-05-10,social,,
852,2025-05-04,organic_search,,
853,2025-05-23,affiliate,4455.0,10.0
854,2025-05-16,email,2832.0,
855,2025-06-10,organic_search,,
856,2025-05-28,paid_search,554.0,3.0
857,2025-07-28,organic_search,,
858,2025-05-19,paid_search,2024.0,3.0
859,2025-07-05,direct,,
860,2025-05-12,direct,3370.0,
861,2025-07-31,direct,,
862,2025-05-24,direct,,
863,2025-06-02,organic_search,384.0,
864,2025-07-09,paid_search,,2.0
865,2025-05-10,direct,4336.0,
866,2025-07-12,email,3720.0,7.0
867,2025-06-12,paid_search,,
868,2025-05-04,paid_search,1197.0,
869,2025-07-27,social,,
870,2025-06-21,social,,4.0
871,2025-07-06,direct,,
872,2025-06-21,organic_search,,
873,2025-06-27,direct,,
874,2025-07-10,organic_search,,
875,2025-06-15,organic_search,3279.0,
876,2025-07-01,direct,,
877,2025-07-17,direct,,
878,2025-06-19,paid_search,3502.0,2.0
879,2025-05-01,paid_search,4052.0,
880,2025-06-24,direct,,
881,2025-06-23,affiliate,,11.0
882,2025-06-21,organic_search,524.0,
883,2025-06-28,organic_search,,
884,2025-06-01,email,322.0,8.0
885,2025-05-16,social,,
886,2025-06-06,social,,4.0
887,2025-05-03,direct,,
888,2025-06-22,paid_search,3834.0,2.0
889,2025-07-07,organic_search,,
890,2025-05-09,organic_search,,
891,2025-06-01,organic_search,,
892,2025-05-15,paid_search,,1.0
893,2025-07-02,organic_search,,
894,2025-07-07,social,,6.0
895,2025-06-14,social,,4.0
896,2025-05-31,direct,,
897,2025-05-02,organic_search,,
898,2025-05-17,email,500.0,
899,2025-06-12,direct,,
900,2025-05-02,social,3746.0,
901,2025-07-06,social,4271.0,5.0
902,2025-06-25,paid_search,,2.0
903,2025-07-25,organic_search,,
904,2025-05-11,paid_search,,3.0
905,2025-07-14,paid_search,,2.0
906,2025-07-30,organic_search,,
907,2025-07-09,organic_search,,
908,2025-07-01,paid_search,,
909,2025-05-28,paid_search,,1.0
910,2025-07-08,direct,,
911,2025-07-28,direct,,
912,2025-07-31,direct,,
913,2025-06-30,organic_search,2200.0,
914,2025-07-19,paid_search,4696.0,
915,2025-07-14,social,4399.0,6.0
916,2025-07-12,paid_search,,
917,2025-06-23,direct,,
918,2025-05-27,affiliate,,10.0
919,2025-06-16,organic_search,,
920,2025-06-29,organic_search,,
921,2025-07-05,direct,,
922,2025-06-23,direct,3644.0,
923,2025-06-12,affiliate,,10.0
924,2025-07-02,social,4238.0,5.0
925,2025-07-17,organic_search,,
926,2025-06-30,direct,,
927,2025-06-11,organic_search,799.0,
928,2025-07-26,paid_search,,
929,2025-06-20,organic_search,2879.0,
930,2025-06-29,affiliate,,
931,2025-05-27,paid_search,,
932,2025-06-23,paid_search,4078.0,2.0
933,2025-06-12,affiliate,,10.0
934,2025-05-27,direct,,
935,2025-07-05,paid_search,,2.0
936,2025-06-19,email,3869.0,8.0
937,2025-07-30,social,1824.0,
938,2025-07-05,organic_search,851.0,
939,2025-07-30,affiliate,,
940,2025-07-19,organic_search,,
941,2025-06-03,paid_search,,1.0
942,2025-06-30,organic_search,3095.0,
943,2025-05-26,affiliate,,10.0
944,2025-06-18,direct,2602.0,
945,2025-05-24,organic_search,,
946,2025-07-16,direct,,
947,2025-05-22,organic_search,3049.0,
948,2025-06-29,organic_search,,
949,2025-05-11,organic_search,,
950,2025-06-20,organic_search,,
951,2025-05-03,email,2410.0,
952,2025-06-16,social,,4.0
953,2025-06-29,organic_search,,
954,2025-05-21,organic_search,4892.0,
955,2025-07-20,organic_search,4318.0,
956,2025-05-25,organic_search,,
957,2025-06-15,email,2045.0,7.0
958,2025-07-12,direct,,
959,2025-07-22,organic_search,,
960,2025-07-04,paid_search,,2.0
961,2025-07-06,organic_search,,
962,2025-06-27,paid_search,1190.0,
963,2025-06-30,social,,5.0
964,2025-06-07,organic_search,,
965,2025-06-01,direct,,
966,2025-05-12,paid_search,,3.0
967,2025-07-10,direct,2848.0,
968,2025-06-14,social,,4.0
969,2025-05-03,paid_search,4290.0,
970,2025-05-06,organic_search,4345.0,
971,2025-07-18,paid_search,2784.0,
972,2025-07-09,paid_search,,2.0
973,2025-05-23,paid_search,,1.0
974,2025-07-04,organic_search,362.0,
975,2025-07-12,paid_search,,2.0
976,2025-05-05,direct,109.0,
977,2025-07-11,organic_search,,
978,2025-07-27,social,,
979,2025-07-05,affiliate,,12.0
980,2025-05-29,direct,,
981,2025-05-31,social,4812.0,
982,2025-05-20,paid_search,,3.0
983,2025-05-10,social,4231.0,
984,2025-07-11,paid_search,754.0,2.0
985,2025-06-28,organic_search,,
986,2025-05-18,direct,,
987,2025-05-23,direct,,
988,2025-06-22,paid_search,,2.0
989,2025-06-18,affiliate,,10.0
990,2025-07-30,paid_search,,
991,2025-06-13,organic_search,,
992,2025-06-29,organic_search,4240.0,
993,2025-05-25,organic_search,3551.0,
994,2025-06-09,direct,,
995,2025-05-06,social,,
996,2025-07-15,affiliate,,12.0
997,2025-07-02,organic_search,,
998,2025-05-18,paid_search,,3.0
999,2025-06-23,organic_search,2137.0,
1000,2025-05-16,organic_search,,
1001,2025-05-07,organic_search,,
1002,2025-05-05,organic_search,1928.0,
1003,2025-07-20,paid_search,3547.0,
1004,2025-05-31,paid_search,,3.0
1005,2025-07-19,direct,,
1006,2025-07-12,social,,6.0
1007,2025-05-15,paid_search,,
1008,2025-06-29,social,,5.0
1009,2025-05-19,social,1382.0,
1010,2025-05-22,direct,,
1011,2025-06-06,direct,,
1012,2025-05-25,direct,861.0,
1013,2025-07-15,social,,6.0
1014,2025-05-10,direct,,
1015,2025-06-28,direct,132.0,
1016,2025-07-30,organic_search,,
1017,2025-05-03,direct,2915.0,
1018,2025-05-17,direct,,
1019,2025-06-05,paid_search,,3.0
1020,2025-07-17,affiliate,,
1021,2025-06-12,organic_search,,
1022,2025-06-06,affiliate,3530.0,10.0
1023,2025-07-04,email,2956.0,7.0
1024,2025-05-26,paid_search,1433.0,3.0
1025,2025-05-28,organic_search,,
1026,2025-06-20,organic_search,,
1027,2025-06-27,organic_search,,
1028,2025-05-17,direct,,
1029,2025-05-02,organic_search,,
1030,2025-07-17,organic_search,,
1031,2025-07-21,direct,,
1032,2025-07-14,direct,,
1033,2025-06-13,direct,3658.0,
1034,2025-07-15,social,3743.0,6.0
1035,2025-05-24,organic_search,,
1036,2025-07-08,paid_search,,2.0
1037,2025-05-16,direct,,
1038,2025-07-29,email,,
1039,2025-05-27,social,,
1040,2025-07-26,social,1807.0,
1041,2025-07-14,organic_search,,
1042,2025-05-01,paid_search,,
1043,2025-05-05,organic_search,2117.0,
1044,2025-07-26,email,2966.0,
1045,2025-07-12,social,3755.0,6.0
1046,2025-07-09,affiliate,,12.0
1047,2025-07-09,organic_search,4035.0,
1048,2025-07-27,social,,
1049,2025-07-24,paid_search,,
1050,2025-07-15,organic_search,,
1051,2025-05-14,direct,,
1052,2025-06-08,organic_search,,
1053,2025-06-30,paid_search,,
1054,2025-06-29,paid_search,255.0,2.0
1055,2025-07-18,paid_search,1792.0,
1056,2025-07-27,organic_search,,
1057,2025-07-17,direct,2990.0,
1058,2025-06-03,direct,,
1059,2025-05-15,social,,
1060,2025-06-20,organic_search,4913.0,
1061,2025-05-21,paid_search,,3.0
1062,2025-07-18,organic_search,,
1063,2025-06-02,organic_search,,
1064,2025-06-13,organic_search,,
1065,2025-07-23,organic_search,,
1066,2025-05-14,organic_search,,
1067,2025-05-17,organic_search,,
1068,2025-05-26,organic_search,,
1069,2025-06-29,email,,7.0
1070,2025-05-27,organic_search,1202.0,
1071,2025-05-30,organic_search,,
1072,2025-07-26,organic_search,,
1073,2025-05-29,organic_search,3231.0,
1074,2025-06-30,direct,,
1075,2025-07-10,organic_search,,
1076,2025-07-30,direct,1538.0,
1077,2025-06-30,organic_search,,
1078,2025-07-16,organic_search,,
1079,2025-05-30,organic_search,,
1080,2025-07-31,organic_search,4221.0,
1081,2025-07-19,organic_search,,
1082,2025-07-25,organic_search,3593.0,
1083,2025-07-31,email,139.0,
1084,2025-05-10,direct,,
1085,2025-05-02,organic_search,,
1086,2025-07-07,email,,9.0
1087,2025-07-15,organic_search,,
1088,2025-05-09,organic_search,4248.0,
1089,2025-05-10,direct,4215.0,
1090,2025-07-22,organic_search,,
1091,2025-07-13,organic_search,4400.0,
1092,2025-06-18,organic_search,,
1093,2025-07-13,paid_search,3063.0,2.0
1094,2025-07-06,direct,,
1095,2025-05-15,email,,
1096,2025-07-05,paid_search,302.0,2.0
1097,2025-07-05,direct,1833.0,
1098,2025-06-20,affiliate,3782.0,10.0
1099,2025-07-10,direct,3796.0,
1100,2025-05-13,direct,,
1101,2025-06-30,paid_search,,2.0
1102,2025-06-01,organic_search,2416.0,
1103,2025-05-31,direct,,
1104,2025-06-19,paid_search,,2.0
1105,2025-07-26,organic_search,,
1106,2025-05-30,direct,,
1107,2025-05-01,organic_search,,
1108,2025-05-16,social,879.0,
1109,2025-07-23,social,,
1110,2025-05-01,organic_search,3346.0,
1111,2025-07-16,direct,,
1112,2025-05-14,organic_search,,
1113,2025-06-19,organic_search,1404.0,
1114,2025-05-03,email,,
1115,2025-05-01,organic_search,,
1116,2025-05-22,organic_search,,
1117,2025-06-09,paid_search,1909.0,3.0
1118,2025-07-29,social,2264.0,
1119,2025-06-26,paid_search,,2.0
1120,2025-07-09,direct,,
1121,2025-05-02,organic_search,,
1122,2025-05-18,organic_search,,
1123,2025-07-15,organic_search,,
1124,2025-06-05,paid_search,450.0,
1125,2025-07-29,direct,2949.0,
1126,2025-07-17,social,1290.0,6.0
1127,2025-05-16,paid_search,,3.0
1128,2025-05-30,paid_search,651.0,1.0
1129,2025-06-28,organic_search,,
1130,2025-06-10,affiliate,3451.0,
1131,2025-05-03,organic_search,3127.0,
1132,2025-05-18,organic_search,,
1133,2025-07-14,direct,435.0,
1134,2025-07-05,paid_search,1614.0,
1135,2025-05-13,email,741.0,
1136,2025-07-03,organic_search,,
1137,2025-05-25,paid_search,,
1138,2025-05-17,paid_search,,3.0
1139,2025-05-11,organic_search,,
1140,2025-06-25,direct,,
1141,2025-07-25,organic_search,,
1142,2025-05-23,affiliate,,10.0
1143,2025-06-15,organic_search,62.0,
1144,2025-07-21,direct,2395.0,
1145,2025-07-09,paid_search,3499.0,
1146,2025-05-23,direct,3869.0,
1147,2025-05-18,direct,,
1148,2025-06-06,organic_search,,
1149,2025-07-02,organic_search,4564.0,
1150,2025-06-18,affiliate,3415.0,10.0
1151,2025-06-08,email,,8.0
1152,2025-07-02,organic_search,,
1153,2025-06-15,email,4424.0,9.0
1154,2025-05-11,email,,
1155,2025-07-16,direct,,
1156,2025-06-13,organic_search,2352.0,
1157,2025-07-24,direct,,
1158,2025-06-20,paid_search,,2.0
1159,2025-07-02,organic_search,1880.0,
1160,2025-07-23,direct,,
1161,2025-05-04,direct,516.0,
1162,2025-06-19,direct,723.0,
1163,2025-07-14,paid_search,,2.0
1164,2025-07-11,direct,1492.0,
1165,2025-07-26,email,3039.0,
1166,2025-06-18,direct,,
1167,2025-07-30,organic_search,197.0,
1168,2025-05-04,organic_search,,
1169,2025-05-22,organic_search,1670.0,
1170,2025-05-27,organic_search,4133.0,
1171,2025-06-23,paid_search,,2.0
1172,2025-07-01,organic_search,,
1173,2025-06-05,direct,1543.0,
1174,2025-07-04,direct,,
1175,2025-07-12,organic_search,,
1176,2025-05-29,organic_search,,
1177,2025-07-08,paid_search,,
1178,2025-06-20,organic_search,,
1179,2025-07-30,email,4661.0,
1180,2025-05-13,organic_search,472.0,
1181,2025-06-18,organic_search,,
1182,2025-05-13,social,2178.0,
1183,2025-05-19,organic_search,,
1184,2025-06-18,organic_search,,
1185,2025-06-10,social,,4.0
1186,2025-05-19,social,610.0,
1187,2025-06-03,direct,,
1188,2025-07-02,organic_search,,
1189,2025-06-03,paid_search,,3.0
1190,2025-05-28,social,,
1191,2025-05-07,organic_search,1751.0,
1192,2025-05-19,paid_search,2303.0,1.0
1193,2025-06-10,affiliate,,
1194,2025-05-20,affiliate,,
1195,2025-07-10,organic_search,4883.0,
1196,2025-07-23,organic_search,4094.0,
1197,2025-06-30,organic_search,,
1198,2025-07-28,organic_search,,
1199,2025-05-15,paid_search,,1.0
1200,2025-07-15,direct,,
1201,2025-07-05,organic_search,,
1202,2025-06-27,organic_search,,
1203,2025-07-28,social,,
1204,2025-07-24,social,2696.0,
1205,2025-05-02,organic_search,,
1206,2025-06-26,paid_search,2242.0,2.0
1207,2025-07-21,organic_search,,
1208,2025-05-08,organic_search,,
1209,2025-06-06,paid_search,,1.0
1210,2025-06-20,organic_search,,
1211,2025-07-14,email,,
1212,2025-07-19,organic_search,,
1213,2025-05-13,affiliate,4015.0,
1214,2025-06-08,organic_search,,
1215,2025-05-02,organic_search,2763.0,
1216,2025-06-22,direct,944.0,
1217,2025-06-30,affiliate,,11.0
1218,2025-06-30,organic_search,932.0,
1219,2025-07-29,email,,
1220,2025-05-29,direct,,
1221,2025-07-15,direct,,
1222,2025-07-12,paid_search,680.0,
1223,2025-06-09,organic_search,,
1224,2025-06-10,direct,,
1225,2025-07-22,organic_search,,
1226,2025-05-25,organic_search,,
1227,2025-07-30,direct,,
1228,2025-06-28,paid_search,,2.0
1229,2025-06-23,social,975.0,5.0
1230,2025-05-29,email,,8.0
1231,2025-07-02,organic_search,3174.0,
1232,2025-07-28,organic_search,,
1233,2025-06-27,organic_search,,
1234,2025-06-23,social,,
1235,2025-06-20,paid_search,,2.0
1236,2025-05-30,organic_search,,
1237,2025-06-18,paid_search,,
1238,2025-07-16,social,3230.0,6.0
1239,2025-05-05,social,,
1240,2025-06-11,direct,,
1241,2025-06-12,direct,,
1242,2025-07-02,paid_search,,2.0
1243,2025-06-10,direct,,
1244,2025-05-06,direct,,
1245,2025-07-14,paid_search,,
1246,2025-05-08,paid_search,,
1247,2025-05-22,email,,
1248,2025-07-10,organic_search,792.0,
1249,2025-05-27,organic_search,,
1250,2025-07-08,paid_search,,2.0
1251,2025-05-13,organic_search,4174.0,
1252,2025-06-30,social,,
1253,2025-07-19,direct,,
1254,2025-06-08,direct,2882.0,
1255,2025-06-24,organic_search,,
1256,2025-07-09,paid_search,,2.0
1257,2025-07-30,organic_search,2065.0,
1258,2025-07-12,affiliate,2688.0,12.0
1259,2025-06-17,social,,4.0
1260,2025-06-10,direct,,
1261,2025-06-09,social,,
1262,2025-06-30,paid_search,,2.0
1263,2025-06-09,paid_search,,3.0
1264,2025-07-13,organic_search,4699.0,
1265,2025-06-04,social,4565.0,4.0
1266,2025-05-19,organic_search,1214.0,
1267,2025-07-26,direct,4264.0,
1268,2025-05-12,organic_search,1363.0,
1269,2025-05-23,social,93.0,
1270,2025-07-26,direct,3236.0,
1271,2025-06-15,organic_search,2836.0,
1272,2025-07-23,organic_search,,
1273,2025-06-04,affiliate,,10.0
1274,2025-06-23,social,,6.0
1275,2025-07-07,organic_search,4855.0,
1276,2025-07-30,organic_search,700.0,
1277,2025-06-21,direct,,
1278,2025-06-04,direct,,
1279,2025-05-16,organic_search,4130.0,
1280,2025-05-04,organic_search,449.0,
1281,2025-06-30,direct,4324.0,
1282,2025-06-07,social,,4.0
1283,2025-07-26,direct,,
1284,2025-05-29,direct,,
1285,2025-07-02,social,,6.0
1286,2025-07-07,organic_search,,
1287,2025-07-04,affiliate,662.0,
1288,2025-05-13,affiliate,3262.0,
1289,2025-05-22,direct,,
1290,2025-05-21,direct,,
1291,2025-06-04,organic_search,742.0,
1292,2025-06-09,organic_search,,
1293,2025-07-18,social,911.0,6.0
1294,2025-05-11,direct,4310.0,
1295,2025-07-10,organic_search,,
1296,2025-05-09,paid_search,,
1297,2025-06-18,social,993.0,6.0
1298,2025-07-26,direct,,
1299,2025-07-22,email,,
1300,2025-05-01,organic_search,,
1301,2025-05-17,direct,360.0,
1302,2025-05-29,organic_search,,
1303,2025-07-25,organic_search,,
1304,2025-07-03,email,4839.0,9.0
1305,2025-05-10,organic_search,3142.0,
1306,2025-06-30,direct,,
1307,2025-07-08,email,,7.0
1308,2025-07-01,organic_search,,
1309,2025-06-07,organic_search,,
1310,2025-05-11,paid_search,119.0,3.0
1311,2025-07-26,social,,
1312,2025-07-11,paid_search,2705.0,
1313,2025-06-01,organic_search,,
1314,2025-05-30,organic_search,,
1315,2025-07-02,organic_search,,
1316,2025-06-16,paid_search,1351.0,2.0
1317,2025-06-12,social,,4.0
1318,2025-07-03,paid_search,2561.0,2.0
1319,2025-05-31,organic_search,,
1320,2025-07-08,paid_search,1980.0,
1321,2025-07-18,paid_search,,
1322,2025-07-15,organic_search,,
1323,2025-06-07,paid_search,,3.0
1324,2025-06-06,organic_search,2100.0,
1325,2025-05-18,paid_search,,3.0
1326,2025-05-18,organic_search,,
1327,2025-05-31,email,,8.0
1328,2025-07-28,affiliate,,
1329,2025-07-12,paid_search,4994.0,2.0
1330,2025-07-19,social,3894.0,6.0
1331,2025-06-20,direct,,
1332,2025-05-11,direct,,
1333,2025-06-15,affiliate,2667.0,10.0
1334,2025-05-04,affiliate,,
1335,2025-06-12,organic_search,,
1336,2025-07-07,direct,,
1337,2025-06-14,organic_search,,
1338,2025-07-14,organic_search,,
1339,2025-07-16,paid_search,,2.0
1340,2025-05-23,email,,
1341,2025-07-10,direct,,
1342,2025-06-01,direct,,
1343,2025-07-07,direct,4607.0,
1344,2025-05-16,direct,,
1345,2025-06-21,organic_search,,
1346,2025-05-29,email,260.0,8.0
1347,2025-06-22,organic_search,,
1348,2025-06-03,email,,
1349,2025-06-05,paid_search,,
1350,2025-05-19,social,,
1351,2025-05-27,paid_search,,1.0
1352,2025-05-24,email,,
1353,2025-05-08,direct,4323.0,
1354,2025-07-08,organic_search,,
1355,2025-05-24,direct,,
1356,2025-06-28,email,1770.0,9.0
1357,2025-06-18,direct,,
1358,2025-05-18,organic_search,4204.0,
1359,2025-05-17,paid_search,,
1360,2025-06-25,direct,,
1361,2025-06-17,social,365.0,6.0
1362,2025-05-21,affiliate,,
1363,2025-07-13,email,1264.0,7.0
1364,2025-06-22,social,,5.0
1365,2025-06-10,paid_search,1409.0,3.0
1366,2025-07-02,email,,9.0
1367,2025-07-21,organic_search,1522.0,
1368,2025-07-09,organic_search,,
1369,2025-05-18,organic_search,1204.0,
1370,2025-06-16,affiliate,,
1371,2025-07-08,organic_search,499.0,
1372,2025-07-02,organic_search,,
1373,2025-06-05,organic_search,918.0,
1374,2025-05-31,paid_search,,1.0
1375,2025-07-28,direct,3719.0,
1376,2025-07-10,direct,,
1377,2025-06-16,organic_search,,
1378,2025-06-14,direct,,
1379,2025-06-22,paid_search,,2.0
1380,2025-07-16,paid_search,4174.0,2.0
1381,2025-06-17,email,,
1382,2025-05-07,organic_search,2524.0,
1383,2025-06-05,direct,,
1384,2025-07-23,organic_search,,
1385,2025-07-04,direct,3464.0,
1386,2025-06-25,organic_search,2395.0,
1387,2025-05-10,paid_search,,3.0
1388,2025-05-04,organic_search,,
1389,2025-05-05,organic_search,,
1390,2025-07-11,direct,,
1391,2025-05-02,organic_search,4248.0,
1392,2025-06-22,organic_search,1703.0,
1393,2025-06-29,affiliate,1664.0,
1394,2025-07-13,affiliate,,
1395,2025-05-31,direct,,
1396,2025-05-09,direct,538.0,
1397,2025-06-12,paid_search,,1.0
1398,2025-06-07,direct,,
1399,2025-05-21,organic_search,,
1400,2025-06-09,direct,,
1401,2025-07-12,direct,1395.0,
1402,2025-05-16,organic_search,4255.0,
1403,2025-06-01,organic_search,,
1404,2025-05-22,organic_search,,
1405,2025-05-08,organic_search,,
1406,2025-06-03,organic_search,,
1407,2025-06-26,direct,,
1408,2025-06-06,social,,
1409,2025-06-07,organic_search,1099.0,
1410,2025-07-23,email,,
1411,2025-06-07,paid_search,4171.0,
1412,2025-06-25,direct,3698.0,
1413,2025-07-24,affiliate,1577.0,
1414,2025-05-24,organic_search,,
1415,2025-06-13,organic_search,401.0,
1416,2025-07-02,organic_search,4590.0,
1417,2025-07-09,organic_search,,
1418,2025-06-22,paid_search,1057.0,2.0
1419,2025-06-03,affiliate,2677.0,
1420,2025-06-01,organic_search,,
1421,2025-06-17,paid_search,2434.0,2.0
1422,2025-05-22,paid_search,,
1423,2025-05-12,direct,,
1424,2025-07-09,organic_search,,
1425,2025-07-16,direct,,
1426,2025-07-27,paid_search,,
1427,2025-06-24,organic_search,,
1428,2025-07-31,organic_search,4544.0,
1429,2025-06-16,direct,4010.0,
1430,2025-07-15,organic_search,,
1431,2025-06-26,social,,5.0
1432,2025-07-25,organic_search,,
1433,2025-07-13,organic_search,,
1434,2025-06-21,organic_search,1410.0,
1435,2025-06-18,organic_search,,
1436,2025-06-14,direct,4234.0,
1437,2025-07-17,email,,
1438,2025-06-04,email,,
1439,2025-06-06,paid_search,,
1440,2025-07-30,paid_search,,
1441,2025-06-24,email,,9.0
1442,2025-06-20,organic_search,4434.0,
1443,2025-06-02,paid_search,,1.0
1444,2025-05-01,social,,
1445,2025-07-07,organic_search,2039.0,
1446,2025-07-08,social,,
1447,2025-05-03,social,15.0,
1448,2025-06-20,email,,
1449,2025-06-10,paid_search,4432.0,1.0
1450,2025-07-14,direct,,
1451,2025-06-10,organic_search,,
1452,2025-06-11,direct,,
1453,2025-05-12,social,2121.0,
1454,2025-06-29,direct,,
1455,2025-07-10,social,,6.0
1456,2025-06-28,paid_search,,2.0
1457,2025-06-09,direct,,
1458,2025-05-02,organic_search,,
1459,2025-05-19,paid_search,1244.0,1.0
1460,2025-07-17,paid_search,,2.0
1461,2025-05-20,organic_search,,
1462,2025-06-20,paid_search,,2.0
1463,2025-06-10,organic_search,,
1464,2025-07-09,organic_search,1033.0,
1465,2025-07-30,paid_search,,
